"FUNC-ID","page","route","element","text","action","expected","actual","status","console","network"
"FUNC-1301","系统设置/API","/settings/settings-api","button/button","测试连接","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1302","系统设置/API","/settings/settings-api","button/button","编辑配置","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1303","系统设置/API","/settings/settings-api","button/button","测试连接","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1304","系统设置/API","/settings/settings-api","button/button","编辑配置","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1305","系统设置/API","/settings/settings-api","button/button","测试连接","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1306","系统设置/API","/settings/settings-api","button/button","编辑配置","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1307","系统设置/API","/settings/settings-api","button/button","测试连接","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1308","系统设置/API","/settings/settings-api","button/button","编辑配置","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1309","系统设置/API","/settings/settings-api","button/button","测试连接","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1310","系统设置/API","/settings/settings-api","button/button","编辑配置","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1311","系统设置/API","/settings/settings-api","button/button","测试连接","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1312","系统设置/API","/settings/settings-api","button/button","编辑","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1313","系统设置/API","/settings/settings-api","button/button","查看日志","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1314","系统设置/API","/settings/settings-api","button/button","禁用","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1315","系统设置/API","/settings/settings-api","button/button","测试连接","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1316","系统设置/API","/settings/settings-api","button/button","编辑","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1317","系统设置/API","/settings/settings-api","button/button","查看日志","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1318","系统设置/API","/settings/settings-api","button/button","禁用","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1319","系统设置/API","/settings/settings-api","button/button","测试连接","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1320","系统设置/API","/settings/settings-api","button/button","编辑","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1321","系统设置/API","/settings/settings-api","button/button","查看日志","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1322","系统设置/API","/settings/settings-api","button/button","禁用","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1323","系统设置/API","/settings/settings-api","button/button","测试连接","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1324","系统设置/API","/settings/settings-api","button/button","编辑","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1325","系统设置/API","/settings/settings-api","button/button","查看日志","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1326","系统设置/API","/settings/settings-api","button/button","禁用","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1327","系统设置/API","/settings/settings-api","button/button","测试连接","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1328","系统设置/API","/settings/settings-api","button/button","编辑","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
